datetime,Timestamp,PM2_5.ug.m3.,PM10.ug.m3.,PM1.ug.m3.,Temperature.C.,Humidity..RH.,CO2.ppm.
2024-06-27 15:45:00,1719503877.0,1.6,1.6,0.6,24.7,74.6,928.3
2024-06-27 16:00:00,1719504445.9,1.5,1.5,0.5,25.1,73.2,955.4
2024-06-27 16:15:00,1719505183.9,1.5,1.5,0.5,25.2,71.1,960.1
2024-06-27 16:30:00,1719506251.0,1.2,1.2,0.2,25.1,70.9,964.9
2024-06-27 16:45:00,1719507151.0,1.4,1.4,0.4,25.2,68.1,966.6
2024-06-27 17:00:00,1719507787.7,1.2,1.2,0.2,24.8,68.1,975.6
2024-06-27 17:15:00,1719509006.0,1.8,1.8,0.8,24.2,70.6,967.2
2024-06-27 17:30:00,1719509906.0,1.4,1.4,0.4,24.2,71.8,929.6
2024-06-27 17:45:00,1719510806.0,1.2,1.2,0.2,24.2,72.2,882.6
2024-06-27 18:00:00,1719511706.0,1.4,1.4,0.4,24.5,73.0,882.4
2024-06-27 18:15:00,1719512606.0,1.8,2.0,0.8,24.9,72.2,890.2
2024-06-27 18:30:00,1719513506.0,1.6,1.8,0.6,25.2,72.0,891.8
2024-06-27 18:45:00,1719514406.0,1.6,1.6,0.6,25.5,72.0,877.0
2024-06-27 19:00:00,1719515306.0,2.0,2.0,1.0,25.8,72.0,873.6
2024-06-27 19:15:00,1719516206.0,2.0,2.0,1.0,26.1,72.0,870.6
2024-06-27 19:30:00,1719517106.0,2.0,2.0,1.0,26.3,72.0,871.4
2024-06-27 19:45:00,1719518006.0,2.2,2.2,1.2,26.4,72.0,857.4
2024-06-27 20:00:00,1719518833.0,2.0,2.0,1.0,26.5,71.8,849.0
2024-06-27 20:15:00,1719519694.0,1.6,1.6,0.6,26.1,66.4,847.4
2024-06-27 20:30:00,1719520785.6,1.6,1.7,0.6,25.7,65.1,896.5
2024-06-27 20:45:00,1719521310.9,1.5,1.5,0.5,25.6,65.0,848.0
2024-06-27 21:00:00,1719522723.4,1.2,1.2,0.2,25.2,65.0,844.8
2024-06-27 21:15:00,1719523141.2,1.6,1.6,0.6,25.1,65.6,842.4
2024-06-27 21:30:00,1719524238.0,2.0,2.0,1.0,25.1,66.6,819.4
2024-06-27 21:45:00,1719525138.0,1.4,1.4,0.4,25.3,67.0,808.2
2024-06-27 22:00:00,1719526038.0,1.4,1.4,0.4,25.5,68.0,786.6
2024-06-27 22:15:00,1719526938.0,2.0,2.0,1.0,25.6,68.4,773.2
2024-06-27 22:30:00,1719527838.0,1.8,1.8,0.8,25.8,69.0,760.0
2024-06-27 22:45:00,1719528738.0,1.8,1.8,0.8,26.0,69.0,745.4
2024-06-27 23:00:00,1719529638.0,2.0,2.0,1.0,26.0,71.0,705.0
2024-06-27 23:15:00,1719530538.0,2.0,2.0,1.0,26.2,71.0,560.6
2024-06-27 23:30:00,1719531438.0,2.2,2.2,1.2,26.2,71.2,552.4
2024-06-27 23:45:00,1719532338.0,2.0,2.0,1.0,26.3,72.0,541.8
2024-06-28 00:00:00,1719533238.0,2.0,2.0,1.0,26.4,72.0,535.8
2024-06-28 00:15:00,1719534138.0,2.6,2.6,1.6,26.5,72.0,531.4
2024-06-28 00:30:00,1719535038.0,2.0,2.0,1.0,26.6,72.8,524.6
2024-06-28 00:45:00,1719535938.0,2.2,2.2,1.2,26.6,73.0,519.6
2024-06-28 01:00:00,1719536838.0,2.0,2.0,1.0,26.7,73.0,516.0
2024-06-28 01:15:00,1719537738.0,2.4,2.4,1.4,26.8,73.0,512.4
2024-06-28 01:30:00,1719538638.0,2.6,2.6,1.6,26.8,73.6,508.8
2024-06-28 01:45:00,1719539538.0,2.6,2.6,1.6,26.8,74.0,501.6
2024-06-28 02:00:00,1719540438.0,2.6,2.6,1.6,26.9,74.0,502.4
2024-06-28 02:15:00,1719541338.0,2.2,2.4,1.2,26.9,74.0,498.2
2024-06-28 02:30:00,1719542238.0,2.8,2.8,1.8,26.9,74.0,493.8
2024-06-28 02:45:00,1719543138.0,3.0,3.4,2.0,26.9,74.6,489.4
2024-06-28 03:00:00,1719544038.0,3.0,3.0,2.0,27.0,75.0,484.8
2024-06-28 03:15:00,1719544938.0,3.0,3.0,2.0,27.0,75.0,484.2
2024-06-28 03:30:00,1719545838.0,2.8,2.8,1.8,27.1,75.0,478.8
2024-06-28 03:45:00,1719546738.0,3.2,3.4,2.2,27.1,75.0,475.2
2024-06-28 04:00:00,1719547638.0,3.4,3.4,2.4,27.1,75.0,473.0
2024-06-28 04:15:00,1719548538.0,3.0,3.0,2.0,27.1,76.0,469.4
2024-06-28 04:30:00,1719549438.0,3.2,3.2,2.2,27.1,76.0,468.0
2024-06-28 04:45:00,1719550338.0,3.0,3.0,2.0,27.2,76.0,464.6
2024-06-28 05:00:00,1719551238.0,3.4,3.4,2.4,27.2,76.0,461.2
2024-06-28 05:15:00,1719552138.0,3.8,4.2,2.8,27.3,76.0,459.2
2024-06-28 05:30:00,1719553038.0,4.0,4.0,3.0,27.3,76.4,457.8
2024-06-28 05:45:00,1719553938.0,3.2,3.2,2.2,27.3,77.0,454.0
2024-06-28 06:00:00,1719554838.0,3.4,3.4,2.4,27.3,77.0,452.6
2024-06-28 06:15:00,1719555738.0,3.8,3.8,2.8,27.3,77.0,449.8
2024-06-28 06:30:00,1719556638.0,4.4,4.6,3.4,27.3,77.0,453.6
2024-06-28 06:45:00,1719557538.0,4.6,4.6,3.6,27.4,77.0,459.0
2024-06-28 07:00:00,1719558438.0,4.6,5.0,3.6,27.5,77.4,460.8
2024-06-28 07:15:00,1719559338.0,4.6,5.0,3.6,27.3,74.0,464.4
2024-06-28 07:30:00,1719560238.0,4.2,4.2,3.2,26.8,68.8,466.4
2024-06-28 07:45:00,1719561138.0,3.8,3.8,2.8,26.2,66.2,455.0
2024-06-28 08:00:00,1719562038.0,4.4,4.4,3.4,25.5,66.2,442.2
2024-06-28 08:15:00,1719562938.0,3.8,3.8,2.8,25.0,67.0,435.0
2024-06-28 08:30:00,1719563838.0,4.0,4.0,3.0,24.6,68.0,448.6
2024-06-28 08:45:00,1719564738.0,4.0,4.0,3.0,24.2,67.8,471.0
2024-06-28 09:00:00,1719565638.0,3.6,3.6,2.6,23.9,67.0,483.0
2024-06-28 09:15:00,1719566538.0,3.6,3.6,2.6,23.7,68.2,497.4
2024-06-28 09:30:00,1719567438.0,3.4,3.4,2.4,23.8,71.0,518.0
2024-06-28 09:45:00,1719568338.0,3.2,3.2,2.2,23.8,71.0,521.2
2024-06-28 10:00:00,1719569238.0,3.0,3.0,2.0,23.8,71.0,553.4
2024-06-28 10:15:00,1719570138.0,3.0,3.0,2.0,23.9,71.0,591.4
2024-06-28 10:30:00,1719571038.0,3.0,3.0,2.0,24.0,71.0,601.4
2024-06-28 10:45:00,1719571938.0,2.6,2.6,1.6,23.9,71.0,604.0
2024-06-28 11:00:00,1719572838.0,2.6,2.6,1.6,23.9,71.0,621.2
2024-06-28 11:15:00,1719573738.0,2.2,2.2,1.2,23.9,71.0,649.4
2024-06-28 11:30:00,1719574638.0,2.6,2.6,1.6,23.9,71.0,636.4
2024-06-28 11:45:00,1719575538.0,2.6,2.6,1.6,23.8,69.4,648.2
2024-06-28 12:00:00,1719576438.0,2.6,2.6,1.6,23.8,69.0,658.2
2024-06-28 12:15:00,1719577338.0,2.4,2.4,1.4,23.7,69.0,669.0
2024-06-28 12:30:00,1719578238.0,2.8,2.8,1.8,23.7,69.0,664.8
2024-06-28 12:45:00,1719579138.0,3.6,3.6,2.6,23.7,69.0,652.4
2024-06-28 13:00:00,1719580038.0,3.8,3.8,2.8,23.9,71.2,984.6
2024-06-28 13:15:00,1719580938.0,4.4,4.4,3.4,24.0,71.0,707.8
2024-06-28 13:30:00,1719581838.0,4.2,4.2,3.2,24.0,71.2,744.4
2024-06-28 13:45:00,1719582612.9,4.7,4.7,3.7,24.1,71.9,750.2
2024-06-28 14:00:00,1719583915.5,5.2,5.2,4.2,24.2,72.0,729.4
2024-06-28 14:15:00,1719584353.0,5.5,5.5,4.5,24.4,72.2,721.1
2024-06-28 14:30:00,1719585768.4,4.9,5.1,3.9,24.4,73.0,713.1
2024-06-28 14:45:00,1719586203.0,4.6,4.8,3.6,24.5,73.0,744.9
2024-06-28 15:00:00,1719587390.0,4.3,4.3,3.3,24.3,72.7,789.0
2024-06-28 15:15:00,1719588290.0,3.7,3.7,2.7,24.3,72.0,802.3
2024-06-28 15:30:00,1719589190.7,3.7,3.7,2.7,24.3,72.0,796.0
2024-06-28 15:45:00,1719590091.0,3.7,3.7,2.7,24.2,71.0,810.0
2024-06-28 16:00:00,1719590991.0,3.7,3.7,2.7,24.2,69.7,802.3
2024-06-28 16:15:00,1719591891.0,3.7,3.7,2.7,24.1,69.7,768.3
2024-06-28 16:30:00,1719592791.0,3.0,3.0,2.0,24.0,71.0,773.0
2024-06-28 16:45:00,1719593691.0,3.0,3.0,2.0,24.0,71.0,778.7
2024-06-28 17:00:00,1719594591.0,3.3,3.3,2.3,23.9,72.0,772.7
2024-06-28 17:15:00,1719595491.0,3.7,3.7,2.7,24.0,72.0,752.7
2024-06-28 17:30:00,1719596391.0,2.7,2.7,1.7,24.1,72.0,722.3
2024-06-28 17:45:00,1719597056.0,3.0,3.0,2.0,24.3,72.0,726.0
2024-06-28 18:00:00,1719598304.8,3.7,4.3,2.6,24.8,72.7,794.8
2024-06-28 18:15:00,1719598671.8,3.7,3.8,2.7,25.0,72.9,798.8
2024-06-28 18:30:00,1719599965.0,4.0,4.0,3.0,25.4,72.0,777.3
2024-06-28 18:45:00,1719600865.0,4.0,4.0,3.0,25.5,72.0,755.0
2024-06-28 19:00:00,1719601765.0,4.0,4.0,3.0,25.7,72.0,733.3
2024-06-28 19:15:00,1719602665.0,4.0,4.0,3.0,25.7,72.7,710.3
2024-06-28 19:30:00,1719603565.0,3.3,3.3,2.3,25.8,73.0,692.7
2024-06-28 19:45:00,1719604465.0,4.3,4.3,3.3,25.8,73.0,674.3
2024-06-28 20:00:00,1719605365.0,3.7,4.3,2.7,25.9,73.0,655.3
2024-06-28 20:15:00,1719606265.0,4.3,4.3,3.3,25.9,74.0,641.0
2024-06-28 20:30:00,1719607165.0,4.0,4.0,3.0,26.0,74.0,624.3
2024-06-28 20:45:00,1719608065.0,4.3,4.3,3.3,26.1,74.0,608.0
2024-06-28 21:00:00,,,,,,,
2024-06-28 21:15:00,1719609330.0,4.0,4.0,3.0,26.1,75.0,593.0
2024-06-28 21:30:00,1719610230.0,3.0,3.0,2.0,25.8,67.0,586.0
2024-06-28 21:45:00,1719611130.0,3.0,3.0,2.0,25.2,67.0,588.0
2024-06-28 22:00:00,1719612030.0,2.0,2.0,1.0,24.9,66.0,593.0
2024-06-28 22:15:00,1719612930.0,3.0,3.0,2.0,24.6,66.0,594.0
2024-06-28 22:30:00,1719613830.0,3.0,3.0,2.0,24.4,66.0,595.0
2024-06-28 22:45:00,1719614730.0,3.0,3.0,2.0,24.2,66.0,600.0
2024-06-28 23:00:00,1719615630.0,3.0,3.0,2.0,24.1,67.0,596.0
2024-06-28 23:15:00,1719616530.0,2.0,2.0,1.0,23.9,67.0,603.0
2024-06-28 23:30:00,1719617430.0,3.0,3.0,2.0,23.8,67.0,600.0
2024-06-28 23:45:00,1719618330.0,3.0,3.0,2.0,23.8,67.0,600.0
2024-06-29 00:00:00,1719619230.0,3.0,3.0,2.0,23.7,67.0,601.0
2024-06-29 00:15:00,1719620130.0,2.0,2.0,1.0,23.6,67.0,599.0
2024-06-29 00:30:00,1719621030.0,3.0,3.0,2.0,23.6,67.0,590.0
2024-06-29 00:45:00,1719621930.0,3.0,3.0,2.0,23.5,68.0,594.0
2024-06-29 01:00:00,1719622830.0,3.0,3.0,2.0,23.5,67.0,590.0
2024-06-29 01:15:00,1719623730.0,9.0,9.0,7.0,23.9,75.0,509.0
2024-06-29 01:30:00,1719624630.0,13.0,14.0,11.0,24.7,83.0,468.0
2024-06-29 01:45:00,1719625530.0,11.0,11.0,9.0,25.2,85.0,468.0
2024-06-29 02:00:00,1719626430.0,11.0,12.0,9.0,25.4,86.0,465.0
2024-06-29 02:15:00,1719627330.0,7.0,7.0,6.0,25.3,78.0,475.0
2024-06-29 02:30:00,1719628230.0,6.0,6.0,5.0,24.7,73.0,490.0
2024-06-29 02:45:00,1719629130.0,6.0,6.0,5.0,24.7,73.0,496.0
2024-06-29 03:00:00,1719630030.0,5.0,5.0,4.0,24.9,73.0,506.0
2024-06-29 03:15:00,1719630930.0,5.0,5.0,4.0,25.1,74.0,510.0
2024-06-29 03:30:00,1719631830.0,4.0,4.0,3.0,25.2,74.0,507.0
2024-06-29 03:45:00,1719632730.0,4.0,4.0,3.0,25.4,74.0,515.0
2024-06-29 04:00:00,1719633630.0,4.0,4.0,3.0,25.5,75.0,519.0
2024-06-29 04:15:00,1719634530.0,5.0,5.0,4.0,25.6,75.0,522.0
2024-06-29 04:30:00,1719635430.0,5.0,5.0,4.0,25.7,76.0,525.0
2024-06-29 04:45:00,1719636330.0,6.0,6.0,5.0,25.8,76.0,532.0
2024-06-29 05:00:00,1719637230.0,6.0,6.0,5.0,25.9,77.0,535.0
2024-06-29 05:15:00,1719638130.0,6.0,6.0,5.0,26.0,77.0,531.0
2024-06-29 05:30:00,1719639030.0,6.0,6.0,5.0,26.1,78.0,534.0
2024-06-29 05:45:00,1719639930.0,6.0,6.0,5.0,26.1,78.0,540.0
2024-06-29 06:00:00,1719640830.0,6.0,6.0,5.0,26.1,78.0,539.0
2024-06-29 06:15:00,1719641730.0,6.0,6.0,5.0,26.2,80.0,540.0
2024-06-29 06:30:00,1719642630.0,6.0,7.0,5.0,26.3,80.0,545.0
2024-06-29 06:45:00,1719643530.0,8.0,8.0,7.0,26.4,80.0,555.0
2024-06-29 07:00:00,1719644430.0,6.0,6.0,5.0,26.4,80.0,542.0
2024-06-29 07:15:00,1719645330.0,6.0,7.0,5.0,26.5,80.0,539.0
2024-06-29 07:30:00,1719646230.0,6.0,6.0,5.0,26.5,81.0,529.0
2024-06-29 07:45:00,1719647130.0,7.0,7.0,6.0,26.6,81.0,542.0
2024-06-29 08:00:00,1719648295.5,6.3,6.5,5.3,26.7,81.0,539.0
2024-06-29 08:15:00,1719649200.0,6.7,7.0,5.7,26.9,81.0,536.3
2024-06-29 08:30:00,1719650100.0,6.0,6.7,5.0,26.9,81.0,538.7
2024-06-29 08:45:00,1719651000.0,6.3,6.3,5.3,26.9,81.0,534.0
2024-06-29 09:00:00,1719651900.7,6.7,6.7,5.7,27.0,81.0,522.7
2024-06-29 09:15:00,1719652801.0,7.3,8.3,6.3,27.1,81.7,508.3
2024-06-29 09:30:00,1719653701.0,7.3,7.7,6.3,27.1,82.0,495.0
2024-06-29 09:45:00,1719654601.0,6.3,6.3,5.3,27.2,79.0,493.0
2024-06-29 10:00:00,1719655501.0,5.7,5.7,4.7,26.6,69.0,499.7
2024-06-29 10:15:00,1719656401.0,5.3,5.3,4.3,26.0,66.3,497.7
2024-06-29 10:30:00,1719657301.0,4.0,4.0,3.0,25.6,66.7,501.0
2024-06-29 10:45:00,1719658201.0,4.7,4.7,3.7,25.6,72.7,506.7
2024-06-29 11:00:00,1719659101.0,4.7,4.7,3.7,25.8,75.7,506.7
2024-06-29 11:15:00,1719660001.0,4.0,4.0,3.0,25.9,76.0,511.0
2024-06-29 11:30:00,1719660901.0,4.3,4.3,3.3,26.0,77.0,514.3
2024-06-29 11:45:00,1719661801.0,4.0,4.0,3.0,26.1,77.0,516.3
2024-06-29 12:00:00,1719662701.0,4.0,4.3,3.0,26.3,77.0,507.0
2024-06-29 12:15:00,1719663601.0,4.7,4.7,3.7,26.4,77.0,497.7
2024-06-29 12:30:00,1719664501.0,4.7,4.7,3.7,26.5,77.0,500.3
2024-06-29 12:45:00,1719665401.0,4.7,4.7,3.7,26.6,78.0,505.0
2024-06-29 13:00:00,1719666301.0,4.7,4.7,3.7,26.6,78.7,500.3
2024-06-29 13:15:00,1719667201.0,5.0,5.3,4.0,26.6,80.0,505.7
2024-06-29 13:30:00,1719668101.0,4.7,4.7,3.7,26.6,80.0,509.3
2024-06-29 13:45:00,1719669001.0,4.7,4.7,3.7,26.6,80.0,512.7
2024-06-29 14:00:00,1719669901.0,5.0,5.0,4.0,26.6,80.3,516.3
2024-06-29 14:15:00,1719670801.0,5.3,5.3,4.3,26.7,81.0,513.7
2024-06-29 14:30:00,1719671701.0,5.7,5.7,4.7,26.7,81.0,510.0
2024-06-29 14:45:00,1719672601.0,6.0,6.3,5.0,26.7,81.3,513.0
2024-06-29 15:00:00,1719673501.0,5.7,5.7,4.7,27.0,81.7,512.7
2024-06-29 15:15:00,1719674401.0,5.7,5.7,4.7,27.1,81.0,518.0
2024-06-29 15:30:00,1719675301.0,5.7,5.7,4.7,27.2,80.3,521.3
2024-06-29 15:45:00,1719676201.0,5.7,5.7,4.7,27.3,80.0,523.7
2024-06-29 16:00:00,1719677101.0,5.0,5.3,4.0,27.4,79.3,523.7
2024-06-29 16:15:00,1719678001.0,4.3,4.3,3.3,27.5,79.3,529.0
2024-06-29 16:30:00,1719678901.0,4.7,5.3,3.7,27.5,78.7,533.7
2024-06-29 16:45:00,1719679801.0,5.7,6.0,4.7,27.5,78.7,527.0
2024-06-29 17:00:00,1719680701.0,5.0,5.0,4.0,27.6,78.0,509.3
2024-06-29 17:15:00,1719681601.0,5.7,5.7,4.7,27.7,78.0,502.0
2024-06-29 17:30:00,1719682501.0,5.3,5.3,4.3,27.7,78.0,491.3
2024-06-29 17:45:00,1719683401.0,6.0,6.0,5.0,27.8,77.7,488.3
2024-06-29 18:00:00,1719684301.0,4.7,4.7,3.7,27.8,77.7,499.0
2024-06-29 18:15:00,1719685201.0,5.0,5.0,4.0,27.8,78.0,503.3
2024-06-29 18:30:00,1719686101.0,4.3,4.3,3.3,27.8,78.0,510.7
2024-06-29 18:45:00,1719687001.0,5.0,5.0,4.0,27.8,78.0,510.7
2024-06-29 19:00:00,1719687901.0,5.3,5.3,4.3,27.8,78.7,510.0
2024-06-29 19:15:00,1719688801.0,5.7,5.7,4.7,27.8,78.0,501.0
2024-06-29 19:30:00,1719689701.0,4.7,5.3,3.7,27.8,78.0,495.0
2024-06-29 19:45:00,1719690601.0,5.3,5.3,4.3,27.8,78.7,486.3
2024-06-29 20:00:00,1719691501.0,5.3,5.7,4.3,27.9,80.0,483.0
2024-06-29 20:15:00,1719692401.0,5.3,5.3,4.3,27.9,80.0,475.3
2024-06-29 20:30:00,1719693301.0,6.0,8.0,5.0,27.9,80.0,470.7
2024-06-29 20:45:00,1719694201.0,6.3,6.3,5.3,27.9,80.0,463.7
2024-06-29 21:00:00,1719694801.0,7.0,7.0,6.0,27.9,80.0,459.0
2024-06-29 21:15:00,1719695730.0,7.0,7.0,6.0,27.9,80.0,450.0
2024-06-29 21:30:00,1719696630.0,6.0,6.0,5.0,27.8,80.0,452.0
2024-06-29 21:45:00,1719697530.0,8.0,9.0,7.0,27.8,80.0,448.0
2024-06-29 22:00:00,1719698430.0,7.0,8.0,6.0,27.8,80.0,450.0
2024-06-29 22:15:00,1719699330.0,8.0,8.0,7.0,27.8,80.0,458.0
2024-06-29 22:30:00,1719700230.0,7.0,7.0,6.0,27.8,81.0,449.0
2024-06-29 22:45:00,1719701130.0,6.0,6.0,5.0,27.8,81.0,455.0
2024-06-29 23:00:00,1719702030.0,8.0,10.0,6.0,27.8,81.0,450.0
2024-06-29 23:15:00,1719702930.0,7.0,7.0,6.0,27.8,81.0,452.0
2024-06-29 23:30:00,1719703830.0,7.0,8.0,6.0,27.8,81.0,446.0
2024-06-29 23:45:00,1719704730.0,7.0,7.0,6.0,27.8,81.0,454.0
2024-06-30 00:00:00,1719705630.0,9.0,10.0,7.0,27.9,81.0,458.0
2024-06-30 00:15:00,1719706530.0,8.0,8.0,7.0,27.9,81.0,454.0
2024-06-30 00:30:00,1719707430.0,8.0,9.0,7.0,27.8,81.0,459.0
2024-06-30 00:45:00,1719708330.0,8.0,9.0,7.0,27.8,81.0,449.0
2024-06-30 01:00:00,1719709230.0,8.0,8.0,7.0,27.9,81.0,448.0
2024-06-30 01:15:00,1719710130.0,7.0,7.0,6.0,27.9,81.0,455.0
2024-06-30 01:30:00,1719711030.0,9.0,9.0,8.0,27.9,78.0,467.0
2024-06-30 01:45:00,1719711930.0,6.0,6.0,5.0,27.7,80.0,476.0
2024-06-30 02:00:00,1719712830.0,6.0,6.0,5.0,27.5,81.0,480.0
2024-06-30 02:15:00,1719713730.0,6.0,6.0,5.0,27.5,81.0,486.0
2024-06-30 02:30:00,1719714630.0,6.0,6.0,5.0,27.4,82.0,490.0
2024-06-30 02:45:00,1719715530.0,6.0,6.0,5.0,27.3,82.0,493.0
2024-06-30 03:00:00,1719716430.0,5.0,5.0,4.0,27.2,82.0,499.0
2024-06-30 03:15:00,1719717330.0,5.0,5.0,4.0,27.2,82.0,501.0
2024-06-30 03:30:00,1719718230.0,4.0,4.0,3.0,27.1,82.0,503.0
2024-06-30 03:45:00,1719719130.0,5.0,5.0,4.0,27.1,83.0,501.0
2024-06-30 04:00:00,1719720030.0,4.0,4.0,3.0,27.0,83.0,502.0
2024-06-30 04:15:00,1719720930.0,4.0,4.0,3.0,27.0,83.0,502.0
2024-06-30 04:30:00,1719721830.0,5.0,5.0,4.0,27.0,83.0,507.0
2024-06-30 04:45:00,1719722730.0,5.0,5.0,4.0,27.0,83.0,505.0
2024-06-30 05:00:00,1719723630.0,4.0,4.0,3.0,27.0,84.0,512.0
2024-06-30 05:15:00,1719724530.0,4.0,4.0,3.0,27.0,83.0,503.0
2024-06-30 05:30:00,1719725430.0,4.0,4.0,3.0,26.9,84.0,504.0
2024-06-30 05:45:00,1719726330.0,5.0,5.0,4.0,26.9,83.0,512.0
2024-06-30 06:00:00,1719727230.0,5.0,5.0,4.0,26.9,84.0,510.0
2024-06-30 06:15:00,1719728130.0,4.0,4.0,3.0,26.9,84.0,511.0
2024-06-30 06:30:00,1719729030.0,4.0,4.0,3.0,26.9,84.0,519.0
2024-06-30 06:45:00,1719729930.0,4.0,4.0,3.0,26.9,84.0,514.0
2024-06-30 07:00:00,1719730830.0,3.0,3.0,2.0,26.9,84.0,515.0
2024-06-30 07:15:00,1719731730.0,5.0,5.0,4.0,26.9,84.0,512.0
2024-06-30 07:30:00,1719732630.0,3.0,3.0,2.0,26.9,84.0,513.0
2024-06-30 07:45:00,1719733530.0,3.0,3.0,2.0,26.9,84.0,510.0
2024-06-30 08:00:00,1719734695.5,4.6,4.6,3.6,27.0,84.0,513.6
2024-06-30 08:15:00,1719735600.0,4.0,4.0,3.0,27.2,83.3,511.3
2024-06-30 08:30:00,1719736500.0,4.3,4.3,3.3,27.2,83.3,516.0
2024-06-30 08:45:00,1719737400.0,4.3,4.3,3.3,27.2,83.0,510.0
2024-06-30 09:00:00,1719738300.0,4.0,4.0,3.0,27.2,83.0,513.0
2024-06-30 09:15:00,1719739200.0,4.0,4.0,3.0,27.2,83.0,511.7
2024-06-30 09:30:00,1719740100.0,4.7,4.7,3.7,27.3,83.0,515.0
2024-06-30 09:45:00,1719741000.0,5.0,5.0,4.0,27.4,83.0,516.0
2024-06-30 10:00:00,1719741900.0,6.3,6.3,5.3,27.6,82.3,512.0
2024-06-30 10:15:00,1719742800.0,5.0,5.3,4.0,27.4,74.7,513.0
2024-06-30 10:30:00,1719743700.0,4.3,4.3,3.3,27.1,71.7,519.7
2024-06-30 10:45:00,1719744600.0,4.0,4.0,3.0,26.8,71.0,525.7
2024-06-30 11:00:00,1719745500.0,4.3,5.0,3.3,26.9,71.7,523.0
2024-06-30 11:15:00,1719746400.0,4.3,4.3,3.3,27.1,72.7,509.3
2024-06-30 11:30:00,1719747300.0,4.3,4.3,3.3,27.3,73.3,501.7
2024-06-30 11:45:00,1719748200.0,4.7,4.7,3.7,27.5,74.0,495.7
2024-06-30 12:00:00,1719749100.0,5.3,6.3,4.3,27.7,74.0,486.3
2024-06-30 12:15:00,1719750000.0,5.0,6.0,4.0,27.9,74.7,479.3
2024-06-30 12:30:00,1719750900.0,5.7,5.7,4.7,27.9,75.0,475.0
2024-06-30 12:45:00,1719751800.0,5.7,6.0,4.7,28.1,75.0,471.7
2024-06-30 13:00:00,1719752700.0,6.3,6.3,5.3,28.2,75.0,464.0
2024-06-30 13:15:00,1719753883.5,6.4,7.2,5.4,28.4,75.4,460.6
2024-06-30 13:30:00,1719754795.0,6.7,8.0,5.7,28.6,76.7,450.3
2024-06-30 13:45:00,1719755695.0,7.3,8.0,6.3,28.6,77.0,441.0
2024-06-30 14:00:00,1719756595.0,6.3,6.7,5.3,28.6,77.0,435.0
2024-06-30 14:15:00,1719757495.0,6.3,6.3,5.3,28.6,77.0,431.7
2024-06-30 14:30:00,1719758395.0,6.0,6.0,5.0,28.7,77.7,426.7
2024-06-30 14:45:00,1719759295.0,5.7,6.0,4.7,28.7,78.0,425.3
2024-06-30 15:00:00,1719760195.0,5.7,5.7,4.7,28.8,78.0,427.3
2024-06-30 15:15:00,1719761095.0,5.3,5.3,4.3,28.8,77.0,430.0
2024-06-30 15:30:00,1719761995.0,5.0,5.7,4.0,28.8,77.0,428.3
2024-06-30 15:45:00,1719762895.0,4.7,5.0,3.7,28.9,77.0,432.7
2024-06-30 16:00:00,1719763795.0,4.7,6.0,3.7,28.9,77.0,442.3
2024-06-30 16:15:00,1719764695.0,5.3,7.3,4.3,28.9,77.0,443.7
2024-06-30 16:30:00,1719765595.0,5.3,6.7,4.3,28.9,76.3,447.7
2024-06-30 16:45:00,1719766495.0,5.3,6.0,4.3,28.9,76.0,446.7
2024-06-30 17:00:00,1719767395.0,5.0,5.3,4.0,28.9,77.0,446.0
2024-06-30 17:15:00,1719768295.0,4.7,4.7,3.7,28.9,77.0,440.3
2024-06-30 17:30:00,1719769195.0,5.0,5.3,4.0,28.9,77.0,436.7
2024-06-30 17:45:00,1719770095.0,6.0,6.0,5.0,29.0,77.0,435.0
2024-06-30 18:00:00,1719770995.0,5.7,7.0,4.7,28.9,77.0,437.7
2024-06-30 18:15:00,1719771895.0,7.0,7.7,6.0,28.9,77.0,441.3
2024-06-30 18:30:00,1719772795.0,7.0,7.3,6.0,28.9,77.0,441.3
2024-06-30 18:45:00,1719773695.0,9.0,12.3,7.7,28.9,77.0,442.3
2024-06-30 19:00:00,1719774595.0,8.7,9.7,7.0,28.9,77.0,442.7
2024-06-30 19:15:00,1719775495.0,10.3,12.3,8.3,28.9,77.0,442.3
2024-06-30 19:30:00,1719776395.0,11.0,13.3,9.3,28.9,77.0,442.7
2024-06-30 19:45:00,1719777295.0,15.0,19.3,14.0,28.9,77.7,439.3
2024-06-30 20:00:00,1719778195.0,16.7,20.7,15.7,28.9,78.0,428.7
2024-06-30 20:15:00,1719779095.0,18.7,21.0,17.7,29.0,78.0,431.7
2024-06-30 20:30:00,1719779995.0,17.7,19.7,16.3,29.0,78.0,428.7
2024-06-30 20:45:00,1719780895.0,19.0,23.7,17.0,29.0,78.0,429.7
2024-06-30 21:00:00,,,,,,,
2024-06-30 21:15:00,1719782130.0,19.0,24.0,17.0,28.9,78.0,428.0
2024-06-30 21:30:00,1719783030.0,19.0,22.0,17.0,28.8,78.0,432.0
2024-06-30 21:45:00,1719783930.0,20.0,25.0,18.0,28.8,80.0,427.0
2024-06-30 22:00:00,1719784830.0,19.0,25.0,17.0,28.8,80.0,425.0
2024-06-30 22:15:00,1719785730.0,18.0,20.0,16.0,28.7,81.0,423.0
2024-06-30 22:30:00,1719786630.0,20.0,21.0,18.0,28.7,81.0,424.0
2024-06-30 22:45:00,1719787530.0,20.0,24.0,18.0,28.7,81.0,426.0
